blockNumber,transactionHash,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,direction,price
65901657,5b3d39b94dc8037b199ece711871c405d9f742098d8bdc0d7c731631d3a2da9c,d705d679c5a355198535cc1b89095842cd2203289f9882511a2aff9314a5b1b7,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x78ce2305e8da64bd332f276e5ce57f77afb29267,0,40946145547892120835388934032378411687415301148304670567000395360529369472824,0.665365,41.585312,0,sell,0.016000000192375616
65901657,55f3798b1dc16f0b518fec48f69a2f8982b7ded017ba50b7f3efae04db6231e0,df6369f42efc8c5992730d66930ce447736845979667939274073fbcb2520649,0xa61ef8773ec2e821962306ca87d4b57e39ff0abd,0x24a723eb9d557121b2248514a216645c7423d2a5,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,16.1,15.7297,0,buy,0.9769999999999999
65901657,55f3798b1dc16f0b518fec48f69a2f8982b7ded017ba50b7f3efae04db6231e0,3140a918e1f981a4bf75d2949026204d09f2693b9172537cc8b1244108e4775a,0xdceb7f241ecb76021eb277b0803d79254d5758fb,0x24a723eb9d557121b2248514a216645c7423d2a5,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,26.9,26.2813,0,buy,0.9770000000000001
65901657,0190ab51edd7d6181278bd354d6454c29f022cf37a1d3d0443f853bbea68f3b3,8e6f4f650f2d0c4e30890c2db1139837b0265cd88a22bba16988e6ddb95e88c1,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xc0bd1e75b659f5bcdc68ee183bcd05a62bb77bc2,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,0.62,0.031,0,buy,0.05
65901657,0190ab51edd7d6181278bd354d6454c29f022cf37a1d3d0443f853bbea68f3b3,db70e51a68649ec64b07ab1fad4505208a8e914ec8983cb84736d9d6ae36fac4,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xc0bd1e75b659f5bcdc68ee183bcd05a62bb77bc2,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,5.0,0.25,0,buy,0.05
65901657,0190ab51edd7d6181278bd354d6454c29f022cf37a1d3d0443f853bbea68f3b3,890ebe36bb5d970aba9cac65853b7213770745f68b9e50e53ecdbbc37edefd33,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xc0bd1e75b659f5bcdc68ee183bcd05a62bb77bc2,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,5.0,0.25,0,buy,0.05
65901657,0190ab51edd7d6181278bd354d6454c29f022cf37a1d3d0443f853bbea68f3b3,1b6c698f9c153f05d82c88f41e5a2758468e1a592b19afeba48e0e92942cdbf1,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xc0bd1e75b659f5bcdc68ee183bcd05a62bb77bc2,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,0.38,0.019,0,buy,0.049999999999999996
65901657,9fabc0814525147459a17269fe987b17f4063b96a44aa851925b89691edef20e,0db7ff9d6431e45566d7794264b1996ee2029f45e66992808966e6a884827605,0x8f83e492cb2072adf737c05802cd691c4a6e057a,0xd5efb63d75f012bff4a364a3094a10602bcf4f57,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,93.98,91.81846,0,buy,0.977
65901657,9fabc0814525147459a17269fe987b17f4063b96a44aa851925b89691edef20e,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0xd5efb63d75f012bff4a364a3094a10602bcf4f57,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,15.02,14.67454,0,buy,0.9770000000000001
65901657,d5479cac2a761a8ce17f5eeecebc343fc79e1d93826debf2449e2ece0866ffb7,944b3b2eb59b90fa58ccb2b565c48f2e401420caafee1323bb751a28f7b40a4a,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x984761f18cfd0c99f4f28e7c5fce7a125403f026,0,28179090282093807467382718742019031223670663540080991208934067870223690983973,8.251365,2062.84125,0,sell,0.004
65901657,34c998a37cfefce03cdf1fa02c843468e4710b3e93f5b5eb501c45222a424b64,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0xd7ff5aa31f9bd1e3cfad7a269a051dcce0ddcbfc,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,138.75,135.55875,0,buy,0.977
65901657,c471c2b32373e2a7969cd2682c0678adb99682c72258d0c19cc0c21a9d1539cb,dbc76e5ecafbac26419598e4e184dbec153d75881441fca9346ad095c77aa3ea,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x9228fc0efd8f18b5664482ede225c63759ea91b1,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,48.0,1.152,0,buy,0.023999999999999997
65901657,c2bf63ea2eace19cf04bef50255f68595b66acd87b1d6c954deb97fd2912d75a,756d16097083e31cf5d50dc854fa9d6ecca2f096ba7b89ddc1b107256cbaa3cd,0xdea494f793ec887e700d60451fee3158c0529e4d,0xd1409c5d3797a4da482f102088371ee2de2b6f8e,0,45714870634090908403813747458214625542376052548606303175331201110938821302832,112.84512,115.62,0,sell,0.9759999999999999
65901657,0bc5436937e5f0fea9e3d87ec2e821cc5b1861f88ef16c8ec173ddf05c127aac,756d16097083e31cf5d50dc854fa9d6ecca2f096ba7b89ddc1b107256cbaa3cd,0xdea494f793ec887e700d60451fee3158c0529e4d,0x3d4113958325dae0e3c5caa4c5f71f3ba50bfbc2,0,45714870634090908403813747458214625542376052548606303175331201110938821302832,17.893333,18.333332,0,sell,0.9760000528000038
65901658,1852c11153d6167d81c0d26f8eb4903db23888eaa88842b6bb9e5ec390b792f0,756d16097083e31cf5d50dc854fa9d6ecca2f096ba7b89ddc1b107256cbaa3cd,0xdea494f793ec887e700d60451fee3158c0529e4d,0x00645f20b631be9e3a41edbf493ae1b53c777e3c,0,45714870634090908403813747458214625542376052548606303175331201110938821302832,70.77952,72.52,0,sell,0.9760000000000001
65901658,1852c11153d6167d81c0d26f8eb4903db23888eaa88842b6bb9e5ec390b792f0,996284e6bbfa00ef9ab3a90810dceb2760e4a216062b3f1f0f97e5dc6de1d9c4,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x00645f20b631be9e3a41edbf493ae1b53c777e3c,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,43.48,1.04352,0,buy,0.024
65901658,6bd75aec34d2d3996fb0f9de744468d0bac08aeb425fd3d1562f9b5ba332d69d,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x198e162e2b588418042456461ffd23d6669fc266,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,137.92,134.74784,0,buy,0.9770000000000001
65901658,a754798e4eba5fc681a4d2126d565ddfef151eaabed8d5b500a3c0a90565a963,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x162964d2cd47492dc41e793f61aa60d186138f4a,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,53.0,51.781,0,buy,0.977
65901658,110db3fa9e10d9883a4b5852f523b6d1bf26b621715d1f290cfa8956b050285b,246692bd07a4ef0a7e3e75e9206ce76d5debaef267115436b3cd4b7b53d5b99e,0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de,0x2e3484018e30acc4d07c31d08898099285b3ba34,84542533479941776851117457250458123727795022449439110257960725327390137309897,0,6.211179,1.999999,0,buy,0.3219998972819814
65901658,c058135e7755ad5ef7cd791d0f9f9531f5127ffc6ccd8ea996e3809b92d89a18,1b6c698f9c153f05d82c88f41e5a2758468e1a592b19afeba48e0e92942cdbf1,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x1b50f8d441a17cff33c09a816f0efe8292d38072,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,4.62,0.231,0,buy,0.05
65901658,c058135e7755ad5ef7cd791d0f9f9531f5127ffc6ccd8ea996e3809b92d89a18,967032c066a8189b7d734e7c6440d7406a626ff260f547fdc0cc2e649e6e6976,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x1b50f8d441a17cff33c09a816f0efe8292d38072,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,5.0,0.25,0,buy,0.05
65901658,c058135e7755ad5ef7cd791d0f9f9531f5127ffc6ccd8ea996e3809b92d89a18,ccd0e85c960e5cf61ca775e4359c3c9d5687f654a82dd65ef64367c0a969a1d0,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x1b50f8d441a17cff33c09a816f0efe8292d38072,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,1.38,0.069,0,buy,0.05000000000000001
65901658,36357bd9d489eb0cea6a96cf8b3d2e4f225c6b6c15d21e897563ccb9de0884ba,ceb626cb54aa83bd64f00ec8888680158ef141fb96c6b41c2e76c16bd8e6c8f4,0xd795b54f82fc83adde242ecebbf527070be2c25c,0xa89afe5cdf8c10b9b0b38105336a0764ad5b98b1,54727337987921335331284519625831053583720191644202373620708851993042326720641,0,6168.0,6143.328,0,buy,0.9960000000000001
65901658,04f19a3cdaa691849ed5c393dff15a1736483ca9989f90fe7b7b4d8c2d093d68,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x89437cd0d324a6fac054630f27f4e8d1bb6a3f54,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,166.0,162.182,0,buy,0.977
65901658,eb1551176a436441d480a16ece6775b7eb19d8750a5078d91ad3138f0c49cfae,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x7a6c3ca235f826fb20e32ecc8c4dcf7dbd3675be,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,8230.0,8040.71,0,buy,0.977
65901658,f618645d451b4c3d9fa6dd88fe6dfc23b957614c9a33e9db0673178324006f88,5e0b5b452be686ec3a5c766a0ca8c9169899658ee321409fc202aebecc36a80a,0x3b55166af0b79722536b9d63a6bf22c9f27ca894,0xb59b08d38ffe5424cd77b58f41399a4fdc33a9e3,35929714537523392994070794916495696429665899883492376012433175629146563110418,0,79.26,0.15852,0,buy,0.0019999999999999996
65901658,b921705ede23acc5686849889b24f6938e9dc84f47310171008a0a3efa4bfa0e,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x05f6fdd3f1d70035fdfe6f3f7b3d99d704242b18,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,137.5,134.3375,0,buy,0.9770000000000001
65901659,0ae89b5ce539c1b50d89b1b47a49425c84d1769080ab377fb825b998568b2111,996284e6bbfa00ef9ab3a90810dceb2760e4a216062b3f1f0f97e5dc6de1d9c4,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0xbd457cb68c7d1f90bfb893afc4a3eca25cb9ba6f,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,166.0,3.984,0,buy,0.024
65901659,a8cb7cb8caa74a591a9bd039bdf1e5669a3f8215d08e17279257d0743dd3557b,996284e6bbfa00ef9ab3a90810dceb2760e4a216062b3f1f0f97e5dc6de1d9c4,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x1ff361ac4b7cb633b6c658b34d57eba3be77f37c,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,115.99,2.78376,0,buy,0.024
65901659,8da314bc230ada8164474dcbe08374518349722a1d50416efe84f6026a062614,996284e6bbfa00ef9ab3a90810dceb2760e4a216062b3f1f0f97e5dc6de1d9c4,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x1b5c3342d8b29e4dd73c20559afffad12edd6a4a,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,115.62,2.77488,0,buy,0.024
65901659,ebc7eb6497175d2c1b4754330ccd91d2ba25fd88e4c9ebcf5b72fafea8ecfcd9,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x6af28bf04a22323727e05fe90d8b3881e199bdd2,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,66.857726,65.319998,0,buy,0.9769999954829454
65901660,f2a2b985bb3ccc2b67e8b59d6a155db2d39cfceae5c8ed7c8bc7725e6a8794c2,e62f6fbdc3cb6c51c1815a01c8d606189961c30ccf5bcf3c5130590b94903974,0x53d2d3c78597a78402d4db455a680da7ef560c3f,0x0f018942a47271fb0f80ff52d353782d6adf6bbf,0,6856495334599070327400479404766108364224261454141327193457127201769494631355,1.151443,1.881442,0,sell,0.6120002636275792
65901660,4f287613d7ddbd9c5a6c1017c88c01bc5a3d147ae8655d1e65ae838bb686fb16,573f88d3d0230faa7518011481583b0a196811c4c9f53c4b6db1dee19c465735,0x97036041568b8fef4a27554ba7e987a6b5fa73e1,0xb113603841299be8f5cb0de973074bd429856bfe,0,8487899629611812451803903768233397462473019719686817793339991104656473155743,22.836,132.0,0,sell,0.173
65901660,89e5380ea0cd1aaf09665d6a6d4253a2061e3f860feac25f27b33813a1d512b9,dbc76e5ecafbac26419598e4e184dbec153d75881441fca9346ad095c77aa3ea,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x2e79f4d534af0471cfea62a25772541b45e2c032,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,129.15,3.0996,0,buy,0.024
65901660,24c374b51984eeeb75124e7e11504a498fc4877fae8a23a748f8184cb4abd7be,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x9340ec36febdff42586e3d37056d3efdc4971dae,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,137.92,134.74784,0,buy,0.9770000000000001
65901660,5ad5466e299910beeabce7496c4477fa47a66f6ac99903744bd8e0f864549433,996284e6bbfa00ef9ab3a90810dceb2760e4a216062b3f1f0f97e5dc6de1d9c4,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0xaf0cf4f32c96202cb2f9a3ff1e2e2ecb8d329e81,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,134.17,3.22008,0,buy,0.024
65901660,49787c343a4428894ea25277e242eef863d3b0ccfe435c2fccc3281057090aae,dbc76e5ecafbac26419598e4e184dbec153d75881441fca9346ad095c77aa3ea,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xbae06add67a6e3b8eb81f164c86fb79504a5f876,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,10.81,0.25944,0,buy,0.024
65901660,ae476f873cf0c4a467e3bbdd30a4e86a40e0f166e98ab0ad5aa31d04fd528e59,a40aa35067da96cd4008494354d19888149896c907e73320825b2f0be9e2ab5b,0x07e78f5f58f8fa839f298cfe3fefd258883aa343,0x539fd1cf5c8d79877b7ad24acc975f58a92c2caf,0,102005393153954001616156555364526298244258903553193640605945603006929523666032,0.303192,43.313142,0,sell,0.007000000138526086
65901661,a95e4f0b9ffedd1efde482f7cb5185de6aeebea29acbbc64318a7bd5b7d024f1,ccd0e85c960e5cf61ca775e4359c3c9d5687f654a82dd65ef64367c0a969a1d0,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x0d2d1310fec710687b2afc2bf51fb6780d62f550,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,3.62,0.181,0,buy,0.049999999999999996
65901661,a95e4f0b9ffedd1efde482f7cb5185de6aeebea29acbbc64318a7bd5b7d024f1,1127ad732079a68d174456dec564e8809295b26453fb9f5dcb92ab18fe5e16c2,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x0d2d1310fec710687b2afc2bf51fb6780d62f550,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,5.0,0.25,0,buy,0.05
65901661,a95e4f0b9ffedd1efde482f7cb5185de6aeebea29acbbc64318a7bd5b7d024f1,a801c8c35402b7ec5735c758cb8355ed3b1b6bcfe156dd589306c96ce343e87c,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x0d2d1310fec710687b2afc2bf51fb6780d62f550,38626294313509935541386699081410949237349566230461651187135121754117545664676,0,4.38,0.219,0,buy,0.05
65901661,5a4037a0bf4409492c402363c2152202c731c07aa2993852c667080fdc02662c,9d597bd248264b0bfff89017ffa930d530f663cded7c1a305a7034b4d25da879,0x53d2d3c78597a78402d4db455a680da7ef560c3f,0x568ac8569c92884141f24e562763d1ce9ec26ca4,0,24457538192307362260130901215385681960887087239978986650052790651700145579385,1.424137,1.724136,0,sell,0.8260003851204314
65901661,30db936b9dafc209d9c37ca4eac0dae3b2cb160ad5fe84ba5a08c269ade67970,dbc76e5ecafbac26419598e4e184dbec153d75881441fca9346ad095c77aa3ea,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x2fbb4acfbffbc7798cd88c35e626d3150ef6ce26,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,145.0,3.48,0,buy,0.024
65901661,24494c11f5f4188ae921f2b96a2394b593c045e973308b321dda6c5ed8b4fe17,4babb5a91fde9ea4f151249c4dc641776522183bd733e159ef1f4280d8cce813,0xecbeba24a9e7d8fc3091db367f2578e911ac42ff,0xce4349cf3bea321c8d647d44a588691a9162d421,0,102635810088606948147311305941716999359339527059960270753019994691928431958693,0.016,8.0,0,sell,0.002
65901661,b97f070f5fcfa8c3ed6da97a50a3bbfb84eb032dfcddb2c88bcb55384bd8b400,8d23c5cc2ee4ea47e190df4b2297be7daa42927d0259a515dc7c02ecb9a72c25,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0xd32347867df3d7b8ffa0ce3cf49a94aec703d157,0,20043121189468219599437255198027106640631597812114545269112896531495574826378,0.237826,39.637666,0,sell,0.006000000100914115
65901662,f1995789e1734fd6b7a32ec5cc3a5df81f201cb75e45f20958553e88e259ae41,b5d9466501b5840e3824cdec25efef57bc2fa92be56bd61b23f39a0d605fc2a4,0xa40d51396185d72e7505402357b929c4f6f3ea7a,0x58307ff3c7dde44d10e420ef089634e377777207,91187039365329005211165725984783762943673232863186175327958364347484511288345,0,6.548779,5.369998,0,buy,0.8199998808938277
65901662,8d622748ca7513cbefd6230b78fceb7420401586d29f630f28258df0481405d7,dbc76e5ecafbac26419598e4e184dbec153d75881441fca9346ad095c77aa3ea,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x1c4ab3196e5efcf64d07cd27a49a9583da80bd53,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,1122.12,26.93088,0,buy,0.024
65901662,1e9846a1ada34252065d1ca96129bd037edf2de9256c2bca342e6a6d36aef1f4,28d85a07a1a4acc6496c543bb09ea1579673114e021dfa4c1d2b897c2435e645,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x984761f18cfd0c99f4f28e7c5fce7a125403f026,28179090282093807467382718742019031223670663540080991208934067870223690983973,0,2062.84,10.3142,0,buy,0.004999999999999999
65901662,35c690304360a95c14eab5d1f32861e2c07032f3bb5496a31d3ecba29770d0ea,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0xb6128e2119da991acfb3a0a34a23481886ae9b1b,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,17.031728,16.639998,0,buy,0.976999984969229
65901662,98cb59120c81cce97125bc96c2ed4ea44601fc459f7010a59558bd4192b5390e,dbc76e5ecafbac26419598e4e184dbec153d75881441fca9346ad095c77aa3ea,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x4389e5f3ea0fc4f157e8d29f960975ebcd087249,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,1031.22,24.74928,0,buy,0.023999999999999997
65901662,e36c93d1a74074f8ca1767b2c78abcf6ea690f0676062968219e5b1c3a92583b,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x6170208f33d3af8f0cb380cdefdfc3e2ef4d1946,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,145.0,141.665,0,buy,0.977
65901663,1becb463407b13d82d8e0668981b44a6e87d491843576d2fea71249845a7c6b1,ca0bfd9be91c505e4fbdc3521a738a05b0500893a4f6ef6c49a16b7211de227b,0xd50f9626491ffe370df97bd0793b5fa0222c9f68,0x062c44ce2dc39750cd34c2d32b3711e288921959,0,79992368230593363181711001558007704760805608401273323477280568017676781223445,21.910684,81.150681,0,sell,0.2700000016019582
65901663,7d2830ab06eb4c107743b1a9e2abb078f0791dec07df2a2984ba74a718b519c0,5aea06b160fbf716404326a109f747cf04aca9542ab9bffdbea9503907b32747,0xa58d4f278d7953cd38eeb929f7e242bfc7c0b9b8,0x3b21c1078d9c2fa2d6483282ace598fb2e116097,89925071669482177279606210232697536873911441647188675528918187422501555348116,0,12.38,0.22284,0,buy,0.018
65901663,7299eff415975ccc4b5aa4a128d9dd41ccf9a5aff2c53ea225e7d2167e5512c8,b1b2d4505c14b73db70d3761b11e0dd3ff7a1e875a2fec9baf67de5a127d9eeb,0x07e78f5f58f8fa839f298cfe3fefd258883aa343,0x4628603da016d6e987633e56bff4171bee9cfc71,8615283304849028269259042680787343769500144068672958710059180099366119214927,0,1506.02,7.5301,0,buy,0.005
65901663,57574b58c22415118535cd0f3047fb2187918fd3fce4201a38bd9a191d633d0f,71efc34e1c3eed262a34ee2c0a4476c1ca973e3d9303c49f4487bab3e295a7e5,0x2aae942ee48dace4068cdfe3b8a7685996dfbf59,0xbf7dbb9cfdb7a8c76159b17d1c2e7f046a7f0f5b,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,42.0,41.034,0,buy,0.977
65901663,45aadf5aa604e17c21651ebdba343ff988a48d549333cd30c3a4bbc8900469db,71efc34e1c3eed262a34ee2c0a4476c1ca973e3d9303c49f4487bab3e295a7e5,0x2aae942ee48dace4068cdfe3b8a7685996dfbf59,0x076f538b193efcacbb0d86c6d82b470437b39de7,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,139.59,136.37943,0,buy,0.9770000000000001
65901663,6f442e19c4c3dce1d2a750c1ff2ab9e8cd40906bf1ebf9f8474f37af5bde04f0,0312f487b4d50337b94c8ba3d7fb56bd7615df69a0327afee219aaedc6a5fb4a,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x27bf8f9fc1bd4030a64c55a61609531187084b4d,0,1681554239082965674117694766379990086393936617559526553377609206655639590735,0.103484,14.783428,0,sell,0.007000000270573239
65901663,5aece2aa78362810aafd08fd5e8748aba9f7ce892c15ac1ce4803b38149a5e7a,28383e6bbd722ec6a26031f3bdd9c17a60aa48ecf22e808aa4f5b448452aa261,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0xd5ccc0963e9e888c0d8a483214d6464658627efd,83155643791123528545888271368970103667222416553800192242286164648782617698704,0,13.34,0.09338,0,buy,0.007
65901663,11eb995b598d6c35df1a899a561d8e42d1b2521f9c6a478b4a8c70ac899125ad,1f493a3591c87b264a89f2f65c390cca66d027864e08696660187436fdbd9382,0x712fd901402bc380fed77d1ac27e23f2e140cbe9,0x3a0aaae31853c8f8037c06f39f37c68f58bbb1fe,55432834365715440554672810958946349841611718977445116247615876555338080760100,0,692.74,6.23466,0,buy,0.009
65901663,11eb995b598d6c35df1a899a561d8e42d1b2521f9c6a478b4a8c70ac899125ad,c68215ff2105d3f2b08f87bd5516531404dbe0350af49e2e6721a827887e36ba,0xf3b5ddf68e9e7a22925902d74104dc0c1b9039f0,0x3a0aaae31853c8f8037c06f39f37c68f58bbb1fe,55432834365715440554672810958946349841611718977445116247615876555338080760100,0,10752.815555,96.775339,0,buy,0.008999999907466097
65901663,b0fb7fd472c91abc397f98e0868bd0402b3e5443f822648f524c686372917164,a91390b74e6732400c5391bdeb5e81c449d843923709900e40654778af84d471,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0xd668b4e9d4c88562e8b883e19f3ebe6e0fdfcd80,0,50029558763292490004907035090369845036388910577919998659622549622859634207886,0.221859,44.3718,0,sell,0.005
65901663,a4e8549e75fa1fe55c72dc6d40658e756a2db0e024084a23f9bb4e305c51783a,1d0ecc054cf56655c46691e4dc885d1de52e8b9eb6a74a8076c4f5b99dc68ccd,0x287c00ebe0a0d7afb48f5d03b0285c094ae68146,0x7445780d41cf2139fcf3c95451a1ebd0fe0f182a,0,41278482725041552976478524362446458720724957525946803826258129882389128476453,0.11167,18.611666,0,sell,0.0060000002149189656
65901663,36a79619775cbb5d892be9d0cee137f26b18fe5c14df51d47ee08a192dd4f713,c459a5284e94dc547b5bb2bb12b1a161bbc1db354583eca896077761f996f463,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0x14e0a6afa440d46068fb45cd00863e34ee528276,20832933656054158835732321660966223238114947766668813575333655613524039271955,0,58.81,0.29405,0,buy,0.004999999999999999
65901664,1ce98590aa9e06627ef5deaf99b4342708915602104daef240def1516e8acacc,bfe1c70b4492c8b9295cb1f6060d84748eb5f6cd4d154bf7439e3be9ae5f679e,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0xdaad8164cd81785cda3eac9254644aa15d7c112c,91750935525982151067186129879057987064087237051775658668471280128872114293496,0,44.41,0.26646,0,buy,0.006
65901664,b3379357efc04b37911f66dfd905cf4c9d9a00cc12d946c8bc695a9b5776683f,d726daee5698f031a61d1d727da8363c1d16d77ff4a6e849e38b651a56d8e572,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0xb84b1e2414d5bb3cedf8d6f32ee92343af918992,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,22490.06,21972.78862,0,buy,0.9769999999999999
65901664,b3379357efc04b37911f66dfd905cf4c9d9a00cc12d946c8bc695a9b5776683f,71efc34e1c3eed262a34ee2c0a4476c1ca973e3d9303c49f4487bab3e295a7e5,0x2aae942ee48dace4068cdfe3b8a7685996dfbf59,0xb84b1e2414d5bb3cedf8d6f32ee92343af918992,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,943.21,921.51617,0,buy,0.977
65901664,b3379357efc04b37911f66dfd905cf4c9d9a00cc12d946c8bc695a9b5776683f,3140a918e1f981a4bf75d2949026204d09f2693b9172537cc8b1244108e4775a,0xdceb7f241ecb76021eb277b0803d79254d5758fb,0xb84b1e2414d5bb3cedf8d6f32ee92343af918992,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,320.69,313.31413,0,buy,0.977
65901664,b3379357efc04b37911f66dfd905cf4c9d9a00cc12d946c8bc695a9b5776683f,a8c252b839f3d959b93afd36bfae0e982cff9917ce3d2070e3cfd5ddf37759c0,0x77a1c6152445bba4ea76e7e8141c613401a52367,0xb84b1e2414d5bb3cedf8d6f32ee92343af918992,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,2151.08,2101.60516,0,buy,0.9770000000000001
65901664,b3379357efc04b37911f66dfd905cf4c9d9a00cc12d946c8bc695a9b5776683f,e3734ec92f549e859ccdeb8716951212a61ff527eeafadee25bf562126a09df7,0x75bf9df6169043ba8c8083dda8a7a9d268423a07,0xb84b1e2414d5bb3cedf8d6f32ee92343af918992,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,330.48,322.87896,0,buy,0.977
65901664,b3379357efc04b37911f66dfd905cf4c9d9a00cc12d946c8bc695a9b5776683f,8948dd7aeec4a993c793d31e32460d57ca11078966049b45e388892e15339b81,0x689ba37196931f19ef9652388446eb8859fff6ec,0xb84b1e2414d5bb3cedf8d6f32ee92343af918992,45714870634090908403813747458214625542376052548606303175331201110938821302832,0,7522.56,7349.54112,0,buy,0.977
